Bearing 1-x,Bearing 1-y,Label
0.13782228615693892,0.2841286112241548,1
0.12740123934937575,0.3195287802435143,1
0.13705322562796596,0.3967455945413096,1
0.11393991368819735,0.2411929950858891,1
0.15689664711742954,0.3303468027167984,1
0.2622136771052617,0.4875582960342939,0
0.2530015491866866,0.4692400388118738,0
0.18974493747924728,0.3882202885849271,1
0.16442126811992708,0.3893901217565343,1
0.2488187451587933,0.4081935271839932,1
0.2610185902401394,0.3517911358728423,1
0.2671544760429736,0.4537622460796733,0
0.2289448932167977,0.4601317725124705,0
0.1609411309062212,0.3466423049235328,1
0.2794373132677084,0.5598375536010439,0
0.19661115414412844,0.4044140661679965,1
0.2288370034303222,0.3626208958027153,1
0.2947299988935175,0.5433933769445272,0
0.20048412083652511,0.42270884847732937,1
0.2132981077791412,0.3967768944254129,1
0.3021550293238961,0.453089298569596,0
0.2498616797609969,0.4293874612664368,0
0.2793653867433816,0.4696391123352282,0
0.3084320017705089,0.5441563116216521,0
0.3267594334403201,0.4866662493348173,0
0.2748423149275849,0.4308898557076013,0
0.3249640367378221,0.5533154402329181,0
0.32355317029990793,0.4842835456508521,0
0.2698351222750537,0.4396772981939936,0
0.4098179705654213,0.5592898056277402,0
0.22668197410645785,0.5232675514100933,0
0.2722446608387843,0.3947815268083179,1
0.4623132676773141,0.6195186077812007,0
0.3496818634503089,0.5131929011862741,0
0.3508077901958746,0.43552223856770667,0
0.4006445723137935,0.6192173463959101,0
0.2947216996791262,0.5042802591631173,0
0.34212957839987895,0.5445475601740632,0
0.3791302423370659,0.6442220413785424,0
0.35043432555048515,0.5354823312154142,0
0.2963594113090817,0.5190851043851392,0
0.3300791191767338,0.6311582522145239,0
0.27661281398697035,0.5126099408433014,0
0.3476983512228005,0.4922845785470269,0
0.4088746265353791,0.5706477511033015,0
0.1442182140091024,0.3364150677642197,1
0.21279738851392604,0.4656366396444298,0
0.2791579063848628,0.4759577764562462,0
0.20442071483898427,0.4212260164638089,1
0.1553585260595396,0.4006815549782772,1
0.2843449153480293,0.5028091646060968,0
0.2667920770167305,0.4425060252276882,0
0.23182195418837725,0.40994632069867976,1
0.2109466637158084,0.4570761213183552,0
0.18448323558706115,0.3910216282200185,1
0.2770775699900936,0.5279312341544209,0
0.2373796613920573,0.4870966227425235,0
0.2455377890892967,0.40502832639522346,1
0.2254675224078921,0.39502018842529374,1
0.28104736084982473,0.5564023913111917,0
0.16170742503041158,0.4516612413534098,1
0.10943620670579968,0.29261087983974576,1
0.2376673674892622,0.5231697392719923,0
0.1657657408431925,0.340601427274736,1
0.2104902069270711,0.4107679426585662,1
0.18431171849065286,0.4291761870480819,1
0.1172015049242141,0.3773866161695327,1
0.2221174062189002,0.39363908103532097,1
0.22265132234148852,0.3945976399887137,1
0.1726070598649887,0.3912602898369713,1
0.13993305300434322,0.3333985414254244,1
0.19137988270445214,0.3844134401702295,1
0.16014163992477926,0.3743857397728476,1
0.1507939581719704,0.3545572631381333,1
0.17675943344031353,0.4375606435256252,1
0.0961851278079342,0.3069149269147804,1
0.1678267124045849,0.3812482393814491,1
0.21969680203607567,0.43605433659900505,1
0.10625760761315116,0.28738379917994017,1
0.07690881929840643,0.15509092616356313,1
0.11026889454461664,0.2744569470092948,1
0.16117074250305666,0.27679661335258565,1
0.05358249419057515,0.13203464897174833,1
0.08145125594776736,0.16714920654796472,1
0.1535188668805869,0.2918362077059804,1
0.12826159123601766,0.320260415036401,1
0.12272878167534353,0.20746736987072545,1
0.14125539448934088,0.2004914081817546,1
0.0,0.0,1
0.16359134668585806,0.32128157375815997,1
0.14881321234926226,0.30833515915986,1
0.02707203718046447,0.13170600018781187,1
0.06876452362506136,0.2038796206453597,1
0.12870698240571166,0.2218144542864984,1
0.06847128471842101,0.20191946539798167,1
0.0627309947991197,0.1780376537606525,1
0.15817195972109488,0.3019969326113294,1
0.058622883700351736,0.17229021252619425,1
0.12537623105017648,0.2252339666342724,1
0.15326435764081836,0.3111677986791612,1
0.07166924864454938,0.16008325769198706,1
0.10477481465093597,0.21837146702548613,1
0.1132483124931225,0.2765383893079925,1
0.12447438309175053,0.18866787692882706,1
0.11054276861787836,0.1744303421077511,1
0.13880435985390616,0.3368767410560167,1
0.06291357751464233,0.16040799399047326,1
0.05326159123608143,0.1844150051644231,1
0.12047139537451736,0.3040040376850985,1
0.09400520084096707,0.2193887132617736,1
0.15079119176718958,0.26333766315062235,1
0.12151709638151866,0.2860144292465989,1
0.08779185570432002,0.1914027043099491,1
0.029287927409504814,0.17771291746221252,1
0.13377226955846575,0.23670928667560176,1
0.0536046254288074,0.1557051863907386,1
0.1372081442956672,0.1774899057873487,1
0.16684187230276493,0.2649652571286261,1
0.11397864335513308,0.2326794265860972,1
0.03493139316141214,0.19296769851947992,1
0.19398030319795634,0.3165748536730657,1
0.08936040721481042,0.2897625903783485,1
0.09745490760207964,0.2593312779743009,1
0.14477149496515995,0.23279680115189905,1
0.06447936262036791,0.1636436195185862,1
0.1295562686732472,0.31483379761492536,1
0.14705931171846046,0.27079094807347914,1
0.15058647781340714,0.24050439763372825,1
0.09689609383645957,0.2112976931985635,1
0.14568440854264786,0.3035423643932589,1
0.15462542879276153,0.23828993082721614,1
0.13703109438973904,0.31561238223416765,1
0.14882704437316366,0.3526988325143101,1
0.0542685625760484,0.1688081004100379,1
0.1496376009738034,0.2666124135340784,1
0.12506639371475092,0.2637954239570153,1
0.13461602301646902,0.25733199787165795,1
0.10167367489206214,0.21522191617888356,1
0.17863782228608205,0.297059375880286,1
0.05886909372583383,0.1918761150583652,1
0.051944782560597424,0.22756972049198154,1
0.13569215447601835,0.3025290306426012,1
0.12989930286602647,0.2346434943191173,1
0.15553280956076154,0.24339963692131936,1
0.15644295673345174,0.26471485805496364,1
0.12239128029211432,0.2488223418572879,1
0.17252960053113853,0.390724279320084,1
0.23228671019145344,0.4249937400231403,1
0.1446359411309439,0.3085581708347984,1
0.07230828814876489,0.22487793045159954,1
0.126496624986161,0.2674340354940963,1
0.13001272546194365,0.24616576418666905,1
0.1250276640477539,0.22352812294595914,1
0.107184353214544,0.25301261385328644,1
0.17480081885581633,0.2994968543616512,1
0.15876673674890365,0.3111286738239354,1
0.08095606949211652,0.21560925224583904,1
0.0577763638375588,0.192153901530542,1
0.1297665154365939,0.3189379949294544,1
0.12226125926748475,0.2372844220475603,1
0.10707922983286088,0.3168213402610611,1
0.09064125262809596,0.20966227424963613,1
0.15229611596765746,0.2946062474568514,1
0.1406910479141361,0.20844157876618571,1
0.10188668806023493,0.22181054180098947,1
0.1894046696912861,0.3650427243418992,1
0.0683523293128463,0.20789774327836066,1
0.07752019475489913,0.2216110050392164,1
0.15311220537791034,0.3729889824407202,1
0.08581387628640069,0.2414512191304752,1
0.16764412968904452,0.2824266800212669,1
0.17285880270004128,0.3805557294438202,1
0.020227951753876816,0.2557630911765543,1
0.10620504592236646,0.1974201070455681,1
0.1986250968241441,0.3995821465460861,1
0.10347183799932846,0.21242840151494136,1
0.15632676773261436,0.3099471031957659,1
0.15862565010516416,0.32808538608397875,1
0.09499004094283414,0.2281761557482405,1
0.0550154918668273,0.21778459419707552,1
0.18409593891780676,0.4060260102038615,1
0.12194588912247005,0.17030266988010467,1
0.15850116189003316,0.20973269898899186,1
0.1437423923868435,0.33911468277564794,1
0.10860628527168804,0.1973105574509635,1
0.05252572756447371,0.21494412970666232,1
0.1581470620781671,0.2837256252151903,1
0.13600199181144568,0.2372570346490228,1
0.09200785658960964,0.20041707095681535,1
0.10497952860465354,0.3031824157250078,1
0.08733263251083034,0.3172125888133817,1
0.09589742171077642,0.2575902219161126,1
0.15025727564461544,0.300271526495381,1
0.08533528825944092,0.2984326582992249,1
0.058116631625524384,0.2172994459920119,1
0.12876507690609618,0.2548123571942273,1
0.11109604957395902,0.2753529061942501,1
0.07439415735310284,0.2135121600049565,1
0.12179650326437574,0.26530173088356435,1
0.10735587031096294,0.2268772105543704,1
0.14374239238687636,0.2005774828632969,1
0.1511425251742491,0.2782598829384533,1
0.15466692486445674,0.2264624870888472,1
0.05615248423148599,0.26578687908847165,1
0.15926468960937346,0.361149801245757,1
0.06712404559032947,0.25533271776889954,1
0.08118568108882585,0.26141272027289203,1
0.20186455682194196,0.3528670693918432,1
0.04604404116418248,0.17486462800086322,1
0.07821456235476543,0.2252730914895551,1
0.18416509903734024,0.2669762746878259,1
0.10933661613366484,0.27951970327702824,1
0.07802368042487906,0.2646092209458981,1
0.13001825827155233,0.3699372437321529,1
0.10849009627087014,0.208958026855294,1
0.08485393382756977,0.2927830292027984,1
0.11916565231827915,0.28424989827534475,1
0.02017539006306368,0.14763372875516725,1
0.07370808896757985,0.15167141381577487,1
0.13349009627091754,0.3617484115308383,1
0.1023735753015398,0.2373548467870297,1
0.03968684297885172,0.15830698926417774,1
0.11875069160125752,0.3042387868165122,1
0.13712791855703266,0.2265563867413647,1
0.04274648666596992,0.1996267488810517,1
0.13770056434655853,0.3352569720491729,1
0.1405859245324832,0.3030220038186737,1
0.11881155250642285,0.17739991862023352,1
0.15069160119509115,0.3308084760085705,1
0.10461159676886568,0.3188636577045028,1
0.12450204713953728,0.1906436821183544,1
0.08506971340050118,0.2643509969012125,1
0.14508409870535388,0.28133900904568065,1
0.05831581276965015,0.18112851732450247,1
0.1773957065397891,0.3677345143822848,1
0.04260540002210167,0.17693824532852176,1
0.11937036627197095,0.2428558014334783,1
0.1517373022021289,0.31772903690257337,1
0.10672789642578806,0.3133001032895937,1
0.135764081000322,0.2514867444990756,1
0.11854044483789215,0.2772895865284699,1
0.09557375235144328,0.21159504209832747,1
0.15399468850282094,0.24156468121067576,1
0.15668916675885747,0.32510407211490033,1
0.16186234369814745,0.3038475382641224,1
0.14793902843862927,0.2553444552255595,1
0.17363892884809395,0.326547779273195,1
0.11002821732875123,0.20376224607967866,1
0.08663826491095605,0.21106294406712856,1
